year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,4,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",30.0,9.0,4.4,0.0,0.59,0.0,4.01,0.0,0.0,392.0,200.0,0.0,17.0,0.0,175.0
2024,4,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",459.0,132.0,37.65,5.13,24.27,0.0,64.95,4.0,0.0,8985.0,2406.0,545.0,883.0,0.0,5151.0
2024,4,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1535.0,353.0,105.53,11.23,77.88,0.39,157.97,21.0,0.0,28155.0,7768.0,1086.0,6612.0,16.0,12673.0
2024,4,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",79.0,21.0,8.49,0.32,1.52,0.0,10.68,0.0,0.0,1478.0,346.0,60.0,62.0,0.0,1010.0
2024,4,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",350.0,103.0,29.98,4.56,15.48,0.0,52.98,4.0,0.0,7542.0,2071.0,393.0,788.0,0.0,4290.0
2024,4,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",142.0,47.0,13.28,2.96,7.57,0.4,22.79,2.0,0.0,3433.0,1076.0,207.0,447.0,27.0,1676.0
2024,4,AA,American Airlines Network,MHT,"Manchester, NH: Manchester Boston Regional",54.0,16.0,4.19,0.0,1.62,0.91,9.28,0.0,0.0,1574.0,167.0,0.0,44.0,64.0,1299.0
2024,4,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4959.0,931.0,275.56,34.85,256.7,1.67,362.23,34.0,7.0,87432.0,25514.0,4388.0,17115.0,74.0,40341.0
2024,4,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",207.0,73.0,28.94,0.19,7.44,0.07,36.36,2.0,1.0,5409.0,2142.0,12.0,274.0,2.0,2979.0
2024,4,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",33.0,8.0,3.26,1.55,2.15,0.0,1.04,1.0,0.0,334.0,109.0,61.0,58.0,0.0,106.0
2024,4,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",179.0,75.0,19.08,4.76,11.97,0.0,39.2,1.0,0.0,4960.0,1149.0,371.0,576.0,0.0,2864.0
2024,4,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",364.0,97.0,34.85,3.04,18.47,0.16,40.48,3.0,1.0,5179.0,2061.0,219.0,588.0,22.0,2289.0
2024,4,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",696.0,202.0,65.72,13.73,28.04,0.5,94.01,5.0,7.0,14481.0,4066.0,1126.0,1348.0,26.0,7915.0
2024,4,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",106.0,37.0,14.32,0.34,6.79,0.0,15.55,0.0,0.0,2560.0,612.0,12.0,274.0,0.0,1662.0
2024,4,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",120.0,16.0,8.23,0.36,3.47,0.0,3.94,0.0,0.0,1731.0,1221.0,17.0,144.0,0.0,349.0
2024,4,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",202.0,65.0,17.82,5.82,15.0,0.0,26.36,2.0,0.0,5813.0,1350.0,943.0,478.0,0.0,3042.0
2024,4,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",296.0,85.0,24.48,4.28,19.14,0.1,37.01,3.0,1.0,5833.0,1427.0,507.0,765.0,9.0,3125.0
2024,4,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",309.0,67.0,23.41,5.35,11.37,0.0,26.86,5.0,1.0,3602.0,1089.0,269.0,373.0,0.0,1871.0
2024,4,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4216.0,883.0,209.8,21.35,289.47,3.75,358.62,12.0,9.0,71580.0,18356.0,3018.0,11945.0,151.0,38110.0
2024,4,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",289.0,68.0,26.33,2.73,8.16,0.0,30.78,3.0,1.0,7781.0,3588.0,757.0,309.0,0.0,3127.0
2024,4,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",564.0,138.0,35.56,6.12,33.71,0.0,62.61,8.0,2.0,11627.0,2530.0,552.0,2545.0,0.0,6000.0
2024,4,AA,American Airlines Network,PDX,"Portland, OR: Portland International",333.0,78.0,32.32,4.05,16.54,0.0,25.08,5.0,0.0,5301.0,2210.0,567.0,636.0,0.0,1888.0
2024,4,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3349.0,638.0,201.76,17.05,153.44,6.22,259.53,20.0,4.0,54929.0,18892.0,1999.0,4812.0,175.0,29051.0
2024,4,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4884.0,858.0,281.83,20.67,225.26,2.72,327.52,12.0,8.0,87719.0,39594.0,2290.0,7801.0,82.0,37952.0
2024,4,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",499.0,126.0,40.44,5.41,16.54,1.47,62.14,2.0,1.0,8827.0,2877.0,416.0,710.0,27.0,4797.0
2024,4,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",175.0,44.0,9.23,1.27,11.92,0.0,21.57,0.0,2.0,3274.0,642.0,174.0,422.0,0.0,2036.0
2024,4,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",207.0,51.0,13.82,1.06,13.98,0.0,22.14,3.0,1.0,2411.0,685.0,46.0,368.0,0.0,1312.0
2024,4,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",173.0,45.0,19.66,1.23,5.37,0.0,18.74,0.0,0.0,2518.0,1060.0,49.0,211.0,0.0,1198.0
2024,4,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",59.0,18.0,6.13,1.8,2.94,0.0,7.13,1.0,0.0,921.0,301.0,87.0,130.0,0.0,403.0
2024,4,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",928.0,264.0,68.75,12.01,38.51,1.0,143.73,4.0,3.0,20552.0,5400.0,1261.0,1399.0,30.0,12462.0
2024,4,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",326.0,102.0,38.37,2.55,12.36,0.44,48.27,0.0,1.0,7338.0,2670.0,143.0,517.0,39.0,3969.0
2024,4,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",196.0,43.0,13.94,2.17,7.46,0.0,19.43,1.0,0.0,4083.0,1079.0,214.0,226.0,0.0,2564.0
2024,4,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",60.0,15.0,2.08,0.0,2.22,0.0,10.71,0.0,0.0,1031.0,120.0,0.0,69.0,0.0,842.0
2024,4,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",535.0,124.0,31.82,2.87,34.5,0.11,54.71,12.0,0.0,9534.0,2504.0,254.0,2708.0,4.0,4064.0
2024,4,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",735.0,177.0,57.53,7.4,47.64,0.0,64.42,6.0,2.0,10641.0,4330.0,721.0,1562.0,0.0,4028.0
2024,4,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",668.0,222.0,66.24,7.69,44.88,0.0,103.19,6.0,1.0,15056.0,4023.0,906.0,2336.0,0.0,7791.0
2024,4,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",192.0,65.0,15.94,1.1,11.63,0.0,36.33,5.0,0.0,5822.0,1387.0,25.0,359.0,0.0,4051.0
2024,4,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",86.0,26.0,6.81,2.4,3.15,0.0,13.64,1.0,0.0,4799.0,823.0,1309.0,141.0,0.0,2526.0
2024,4,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",57.0,11.0,5.34,0.0,2.61,0.0,3.05,0.0,0.0,714.0,267.0,0.0,114.0,0.0,333.0
2024,4,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",212.0,73.0,29.38,3.22,9.71,0.42,30.28,4.0,1.0,4935.0,1652.0,193.0,445.0,48.0,2597.0
2024,4,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",385.0,80.0,32.55,4.02,10.88,0.0,32.55,4.0,0.0,4603.0,1795.0,318.0,391.0,0.0,2099.0
2024,4,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",868.0,394.0,70.37,12.28,198.05,3.0,110.3,5.0,3.0,26894.0,5465.0,2055.0,9086.0,231.0,10057.0
2024,4,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",147.0,32.0,9.88,0.29,5.39,0.0,16.43,2.0,0.0,1287.0,301.0,22.0,165.0,0.0,799.0
2024,4,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",356.0,77.0,27.97,1.49,22.83,1.08,23.64,1.0,3.0,4475.0,2010.0,94.0,910.0,40.0,1421.0
2024,4,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",303.0,76.0,29.68,2.81,7.88,0.0,35.64,4.0,1.0,5959.0,1762.0,510.0,409.0,0.0,3278.0
2024,4,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",299.0,82.0,32.12,6.03,11.9,1.03,30.92,3.0,0.0,5127.0,2030.0,482.0,371.0,20.0,2224.0
2024,4,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",580.0,106.0,28.12,7.12,28.36,0.0,42.4,3.0,2.0,8542.0,1708.0,1192.0,911.0,0.0,4731.0
2024,4,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",316.0,76.0,24.36,2.27,19.65,0.0,29.72,6.0,2.0,5234.0,1042.0,334.0,1260.0,0.0,2598.0
2024,4,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",613.0,160.0,48.31,4.03,17.21,0.51,89.95,5.0,6.0,14149.0,4333.0,415.0,1082.0,37.0,8282.0
2024,4,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",191.0,40.0,12.43,0.74,12.69,1.0,13.15,2.0,0.0,2452.0,878.0,216.0,269.0,47.0,1042.0
2024,4,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",67.0,14.0,2.09,0.0,2.13,0.0,9.79,0.0,0.0,1009.0,223.0,0.0,77.0,0.0,709.0
2024,4,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",120.0,42.0,16.26,1.21,3.5,0.0,21.04,0.0,0.0,2621.0,712.0,75.0,135.0,0.0,1699.0
2024,4,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1157.0,283.0,82.37,11.29,59.73,0.5,129.11,24.0,2.0,19878.0,4923.0,874.0,3839.0,15.0,10227.0
2024,4,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",172.0,57.0,16.01,3.36,6.24,0.0,31.39,5.0,0.0,3618.0,912.0,151.0,211.0,0.0,2344.0
2024,4,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",266.0,78.0,25.46,6.32,19.6,0.12,26.5,4.0,0.0,4625.0,1273.0,537.0,746.0,12.0,2057.0
2024,4,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",95.0,28.0,8.16,1.42,4.88,0.0,13.54,2.0,0.0,2279.0,738.0,77.0,152.0,0.0,1312.0
2024,4,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",208.0,52.0,14.21,3.21,9.97,1.0,23.6,3.0,2.0,4055.0,1247.0,303.0,615.0,34.0,1856.0
2024,4,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",86.0,32.0,9.42,3.42,4.19,0.59,14.38,0.0,0.0,2514.0,479.0,532.0,174.0,16.0,1313.0
2024,4,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",38.0,8.0,1.34,0.0,1.29,0.0,5.37,0.0,0.0,275.0,41.0,0.0,42.0,0.0,192.0
2024,4,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,68.0,0.0,0.0,0.0,0.0,68.0
2024,4,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",246.0,31.0,20.09,0.0,4.32,0.0,6.59,0.0,0.0,1221.0,928.0,0.0,103.0,0.0,190.0
2024,4,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",393.0,69.0,37.79,0.98,18.29,0.0,11.94,0.0,1.0,3827.0,2510.0,46.0,671.0,0.0,600.0
2024,4,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",278.0,49.0,20.11,0.0,15.0,0.0,13.89,1.0,0.0,3855.0,1332.0,0.0,1584.0,0.0,939.0
2024,4,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",430.0,64.0,35.93,2.53,13.12,0.0,12.42,0.0,1.0,3810.0,2355.0,171.0,545.0,0.0,739.0
2024,4,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",84.0,24.0,5.64,0.88,16.48,0.0,0.99,0.0,0.0,1127.0,465.0,46.0,571.0,0.0,45.0
2024,4,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",11.0,3.0,1.95,0.0,1.05,0.0,0.0,0.0,0.0,102.0,46.0,0.0,56.0,0.0,0.0
2024,4,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",96.0,13.0,4.71,1.0,1.76,0.0,5.52,0.0,0.0,521.0,136.0,17.0,60.0,0.0,308.0
2024,4,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",147.0,16.0,9.48,0.96,3.88,0.0,1.68,0.0,1.0,928.0,545.0,110.0,96.0,0.0,177.0
2024,4,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1142.0,190.0,63.7,2.0,71.4,0.0,52.9,7.0,6.0,15794.0,4252.0,115.0,7370.0,0.0,4057.0
2024,4,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",83.0,6.0,2.79,0.0,1.43,0.0,1.78,0.0,0.0,204.0,60.0,0.0,61.0,0.0,83.0
2024,4,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",112.0,13.0,4.13,0.0,7.54,0.0,1.33,0.0,0.0,410.0,142.0,0.0,222.0,0.0,46.0
2024,4,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",23.0,5.0,0.48,0.0,0.72,0.0,3.8,0.0,0.0,268.0,22.0,0.0,22.0,0.0,224.0
2024,4,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",138.0,23.0,17.26,0.72,1.24,0.0,3.78,0.0,0.0,1299.0,1108.0,46.0,57.0,0.0,88.0
2024,4,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",223.0,34.0,16.03,0.66,10.29,0.0,7.02,0.0,1.0,1252.0,600.0,140.0,242.0,0.0,270.0
2024,4,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",938.0,291.0,66.43,3.01,84.62,0.0,136.94,15.0,0.0,24441.0,5033.0,450.0,3683.0,0.0,15275.0
2024,4,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",45.0,12.0,2.07,0.94,2.29,0.0,6.7,0.0,0.0,657.0,99.0,43.0,84.0,0.0,431.0
2024,4,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",78.0,24.0,6.88,1.0,8.02,0.0,8.1,2.0,0.0,1433.0,454.0,31.0,363.0,0.0,585.0
2024,4,F9,Frontier Airlines,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
2024,4,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",52.0,14.0,2.53,0.73,2.68,0.0,8.06,0.0,0.0,1752.0,283.0,88.0,209.0,0.0,1172.0
2024,4,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",94.0,21.0,6.11,0.49,12.3,0.0,2.1,1.0,0.0,1265.0,288.0,30.0,411.0,0.0,536.0
2024,4,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",54.0,8.0,2.1,0.0,0.21,0.0,5.69,0.0,0.0,543.0,97.0,0.0,15.0,0.0,431.0
2024,4,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",95.0,21.0,6.91,0.7,2.84,0.0,10.55,0.0,0.0,1857.0,412.0,265.0,163.0,0.0,1017.0
2024,4,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",258.0,80.0,21.77,0.0,23.38,0.0,34.85,8.0,0.0,7476.0,2434.0,0.0,971.0,0.0,4071.0
2024,4,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",16.0,7.0,0.81,0.0,0.03,0.0,6.16,0.0,0.0,456.0,92.0,0.0,2.0,0.0,362.0
2024,4,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22.0,6.0,0.03,0.0,0.17,0.0,5.8,0.0,0.0,331.0,3.0,0.0,19.0,0.0,309.0
2024,4,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",510.0,139.0,42.61,0.0,30.32,0.0,66.07,12.0,1.0,12276.0,3776.0,0.0,1119.0,0.0,7381.0
2024,4,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",243.0,68.0,18.77,1.21,21.33,0.0,26.69,9.0,0.0,4566.0,1484.0,73.0,1184.0,0.0,1825.0
2024,4,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,127.0,0.0,0.0
2024,4,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",396.0,95.0,28.76,1.54,15.51,0.0,49.19,3.0,0.0,7141.0,2188.0,201.0,463.0,0.0,4289.0
2024,4,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",90.0,23.0,8.51,0.0,2.62,0.0,11.87,2.0,0.0,1573.0,639.0,0.0,102.0,0.0,832.0
2024,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2095.0,681.0,118.39,5.65,190.23,0.0,366.73,22.0,1.0,66470.0,14809.0,1823.0,7699.0,0.0,42139.0
2024,4,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",906.0,325.0,78.25,5.43,83.81,0.0,157.51,31.0,0.0,29447.0,6998.0,770.0,4646.0,0.0,17033.0
2024,4,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",16.0,3.0,0.95,0.0,0.34,0.0,1.71,1.0,0.0,204.0,88.0,0.0,18.0,0.0,98.0
2024,4,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",172.0,43.0,14.59,0.0,16.88,0.0,11.53,1.0,0.0,2908.0,822.0,0.0,584.0,0.0,1502.0
2024,4,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",49.0,14.0,4.57,0.0,2.26,0.0,7.17,0.0,0.0,1027.0,312.0,0.0,69.0,0.0,646.0
2024,4,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",27.0,2.0,0.47,0.0,0.59,0.0,0.94,1.0,0.0,79.0,14.0,0.0,16.0,0.0,49.0
2024,4,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",140.0,33.0,15.37,0.0,5.28,0.0,12.34,3.0,1.0,2693.0,1161.0,0.0,499.0,0.0,1033.0
2024,4,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",17.0,3.0,0.06,0.0,1.0,0.0,1.94,0.0,0.0,52.0,1.0,0.0,17.0,0.0,34.0
2024,4,F9,Frontier Airlines,GRB,"Green Bay, WI: Green Bay Austin Straubel International",17.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,171.0,36.0,0.0,0.0,0.0,135.0
2024,4,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",49.0,16.0,6.55,0.0,2.77,0.0,6.67,0.0,0.0,1767.0,697.0,0.0,74.0,0.0,996.0
2024,4,F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",35.0,6.0,2.61,0.13,1.88,0.0,1.39,1.0,0.0,267.0,126.0,3.0,41.0,0.0,97.0
2024,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",220.0,67.0,17.95,0.23,24.22,0.0,24.59,0.0,1.0,5341.0,1592.0,10.0,979.0,0.0,2760.0
2024,4,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",60.0,14.0,2.11,0.0,1.31,0.0,10.58,1.0,0.0,668.0,102.0,0.0,59.0,0.0,507.0
2024,4,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",183.0,36.0,14.46,0.24,6.61,0.0,14.69,4.0,2.0,2510.0,831.0,32.0,282.0,0.0,1365.0
2024,4,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",96.0,18.0,8.88,0.0,3.22,0.0,5.9,2.0,0.0,1619.0,787.0,0.0,378.0,0.0,454.0
2024,4,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1103.0,356.0,66.6,1.83,39.71,0.0,247.87,13.0,0.0,32659.0,6610.0,268.0,1957.0,0.0,23824.0
2024,4,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",105.0,45.0,9.69,0.0,14.38,0.0,20.94,1.0,1.0,3311.0,1413.0,0.0,631.0,0.0,1267.0
2024,4,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",217.0,81.0,16.21,1.18,30.06,0.0,33.56,7.0,0.0,4318.0,916.0,44.0,1118.0,0.0,2240.0
2024,4,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",12.0,2.0,0.04,0.0,1.0,0.0,0.96,0.0,0.0,153.0,5.0,0.0,20.0,0.0,128.0
2024,4,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",29.0,8.0,1.39,0.0,1.94,0.0,4.67,0.0,0.0,401.0,50.0,0.0,45.0,0.0,306.0
2024,4,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1568.0,342.0,82.84,3.78,58.63,0.0,196.74,38.0,4.0,42799.0,8768.0,336.0,6112.0,0.0,27583.0
2024,4,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",13.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,140.0,75.0,0.0,0.0,0.0,65.0
2024,4,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",395.0,120.0,32.09,0.08,11.5,0.0,76.32,7.0,0.0,12987.0,3519.0,2.0,553.0,0.0,8913.0
2024,4,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",13.0,2.0,1.1,0.0,0.28,0.0,0.62,0.0,0.0,105.0,63.0,0.0,19.0,0.0,23.0
2024,4,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",353.0,85.0,18.9,1.39,15.34,0.0,49.36,11.0,0.0,9236.0,2148.0,50.0,1464.0,0.0,5574.0
2024,4,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",42.0,4.0,2.44,0.0,0.58,0.0,0.98,1.0,0.0,350.0,208.0,0.0,32.0,0.0,110.0
2024,4,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",22.0,7.0,3.64,0.0,0.36,0.0,3.0,1.0,0.0,340.0,239.0,0.0,13.0,0.0,88.0
2024,4,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",157.0,38.0,8.65,0.05,9.14,0.0,20.17,1.0,0.0,3072.0,701.0,4.0,348.0,0.0,2019.0
2024,4,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66.0,12.0,5.1,0.0,0.24,0.0,6.66,2.0,0.0,1392.0,824.0,0.0,27.0,0.0,541.0
2024,4,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",46.0,11.0,3.34,0.0,0.93,0.0,6.73,1.0,0.0,1129.0,425.0,0.0,70.0,0.0,634.0
2024,4,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",44.0,8.0,3.22,0.0,1.91,0.0,2.87,1.0,0.0,576.0,238.0,0.0,54.0,0.0,284.0
2024,4,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",31.0,8.0,5.06,0.0,0.37,0.0,2.57,0.0,0.0,485.0,245.0,0.0,42.0,0.0,198.0
2024,4,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",288.0,77.0,14.08,0.54,9.84,0.0,52.53,3.0,0.0,5210.0,1530.0,28.0,333.0,0.0,3319.0
2024,4,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",159.0,66.0,19.31,1.0,10.32,0.0,35.36,1.0,0.0,5217.0,1589.0,471.0,482.0,0.0,2675.0
2024,4,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",10.0,2.0,1.03,0.0,0.81,0.0,0.15,0.0,0.0,91.0,53.0,0.0,27.0,0.0,11.0
2024,4,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",83.0,13.0,2.93,0.79,5.09,0.0,4.19,1.0,0.0,1610.0,355.0,46.0,775.0,0.0,434.0
2024,4,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",139.0,39.0,6.17,0.0,7.05,0.0,25.78,3.0,0.0,2217.0,201.0,0.0,299.0,0.0,1717.0
2024,4,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",966.0,268.0,58.53,2.29,49.09,0.0,158.09,23.0,2.0,28374.0,6675.0,280.0,2041.0,0.0,19378.0
2024,4,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",875.0,281.0,54.29,1.62,46.12,0.0,178.98,8.0,0.0,23439.0,5604.0,108.0,2581.0,0.0,15146.0
2024,4,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",10.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,98.0,0.0,16.0,0.0,0.0
2024,4,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",30.0,9.0,2.91,0.0,0.01,0.0,6.08,1.0,1.0,459.0,129.0,0.0,1.0,0.0,329.0
2024,4,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",54.0,12.0,2.85,0.13,4.41,0.0,4.61,0.0,0.0,1063.0,142.0,32.0,508.0,0.0,381.0
