year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,4,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",218.00,19.00,8.79,0.00,5.09,0.11,5.00,0.00,1.00,1137.00,373.00,0.00,164.00,7.00,593.00
2024,4,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",51.00,10.00,6.21,2.84,0.95,0.00,0.00,0.00,0.00,857.00,555.00,274.00,28.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",229.00,28.00,11.91,4.63,8.06,0.00,3.39,0.00,0.00,1199.00,496.00,279.00,207.00,0.00,217.00
2024,4,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",86.00,19.00,15.57,1.94,1.49,0.00,0.00,0.00,2.00,972.00,711.00,174.00,87.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",242.00,45.00,24.63,3.00,4.82,0.00,12.55,1.00,0.00,2996.00,1426.00,520.00,256.00,0.00,794.00
2024,4,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",540.00,77.00,31.88,4.00,23.23,0.72,17.16,3.00,1.00,4302.00,1389.00,435.00,1193.00,13.00,1272.00
2024,4,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",64.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,119.00,119.00,0.00,0.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",143.00,17.00,7.40,0.00,5.01,0.00,4.59,0.00,0.00,1014.00,536.00,0.00,164.00,0.00,314.00
2024,4,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",60.00,19.00,5.53,1.00,1.92,0.00,10.55,0.00,0.00,1298.00,273.00,58.00,102.00,0.00,865.00
2024,4,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",51.00,14.00,2.70,0.00,1.83,0.00,9.47,0.00,0.00,614.00,79.00,0.00,42.00,0.00,493.00
2024,4,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",244.00,45.00,26.56,0.77,8.93,0.00,8.74,1.00,1.00,2348.00,1624.00,17.00,238.00,0.00,469.00
2024,4,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",34.00,5.00,1.94,3.00,0.06,0.00,0.00,2.00,0.00,441.00,208.00,231.00,2.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",202.00,53.00,36.77,4.95,6.88,0.00,4.39,2.00,1.00,4222.00,3341.00,271.00,344.00,0.00,266.00
2024,4,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",60.00,10.00,3.95,2.67,0.93,0.00,2.45,1.00,0.00,647.00,169.00,262.00,99.00,0.00,117.00
2024,4,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",565.00,62.00,34.10,4.08,12.37,0.00,11.45,2.00,0.00,3596.00,2160.00,175.00,787.00,0.00,474.00
2024,4,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",90.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,675.00,675.00,0.00,0.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",60.00,10.00,2.00,3.91,1.90,0.00,2.19,2.00,0.00,938.00,74.00,495.00,237.00,0.00,132.00
2024,4,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",147.00,16.00,3.99,3.03,5.61,0.00,3.37,3.00,0.00,701.00,218.00,192.00,193.00,0.00,98.00
2024,4,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",30.00,6.00,2.61,1.77,1.62,0.00,0.00,1.00,0.00,385.00,187.00,78.00,120.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",256.00,50.00,35.91,2.00,3.89,0.00,8.19,5.00,1.00,4375.00,3047.00,50.00,158.00,0.00,1120.00
2024,4,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",60.00,11.00,2.94,4.76,3.30,0.00,0.00,2.00,1.00,1141.00,102.00,952.00,87.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",84.00,15.00,3.00,5.40,1.94,0.00,4.65,4.00,0.00,1665.00,191.00,931.00,233.00,0.00,310.00
2024,4,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",158.00,36.00,24.35,1.80,3.23,0.00,6.62,0.00,0.00,1916.00,1265.00,34.00,136.00,0.00,481.00
2024,4,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",90.00,8.00,3.76,0.30,2.94,0.00,1.00,0.00,0.00,228.00,82.00,8.00,70.00,0.00,68.00
2024,4,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",123.00,13.00,6.07,0.49,1.62,0.00,4.82,0.00,0.00,591.00,315.00,19.00,67.00,0.00,190.00
2024,4,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",206.00,16.00,6.01,0.49,3.87,0.00,5.63,0.00,0.00,916.00,297.00,20.00,346.00,0.00,253.00
2024,4,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",38.00,5.00,2.06,0.09,1.85,0.00,1.00,0.00,0.00,201.00,64.00,6.00,77.00,0.00,54.00
2024,4,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",60.00,6.00,4.00,0.75,0.25,0.00,1.00,0.00,0.00,279.00,127.00,89.00,30.00,0.00,33.00
2024,4,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",51.00,7.00,6.00,0.12,0.88,0.00,0.00,0.00,0.00,385.00,317.00,8.00,60.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",120.00,12.00,6.98,1.63,1.15,0.00,2.24,0.00,0.00,2113.00,186.00,932.00,80.00,0.00,915.00
2024,4,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",90.00,14.00,9.95,3.59,0.46,0.00,0.00,1.00,6.00,1520.00,1269.00,216.00,35.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",61.00,6.00,1.00,0.85,2.66,0.00,1.49,1.00,0.00,447.00,39.00,46.00,259.00,0.00,103.00
2024,4,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",83.00,11.00,5.98,1.73,1.37,0.00,1.92,0.00,0.00,616.00,195.00,186.00,102.00,0.00,133.00
2024,4,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",61.00,15.00,8.57,0.00,1.95,0.00,4.48,0.00,0.00,731.00,447.00,0.00,80.00,0.00,204.00
2024,4,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",201.00,39.00,26.48,5.65,5.95,0.00,0.92,0.00,0.00,3281.00,2276.00,615.00,329.00,0.00,61.00
2024,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1048.00,147.00,83.66,6.11,24.14,0.00,33.09,5.00,4.00,12707.00,7534.00,1208.00,1222.00,0.00,2743.00
2024,4,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",309.00,78.00,32.98,7.57,11.30,0.00,26.15,3.00,1.00,5208.00,1790.00,805.00,446.00,0.00,2167.00
2024,4,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",236.00,28.00,15.56,2.93,6.51,0.00,3.00,1.00,0.00,1717.00,885.00,250.00,325.00,0.00,257.00
2024,4,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",60.00,11.00,9.74,1.00,0.26,0.00,0.00,0.00,0.00,529.00,473.00,37.00,19.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",108.00,17.00,10.91,0.10,1.99,0.00,4.00,0.00,0.00,915.00,385.00,2.00,62.00,0.00,466.00
2024,4,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",51.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,278.00,278.00,0.00,0.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",31.00,5.00,3.79,0.00,1.21,0.00,0.00,0.00,0.00,195.00,166.00,0.00,29.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",48.00,10.00,0.00,5.16,4.04,0.00,0.80,0.00,0.00,857.00,0.00,544.00,269.00,0.00,44.00
2024,4,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",30.00,3.00,2.78,0.00,0.22,0.00,0.00,0.00,0.00,117.00,113.00,0.00,4.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",201.00,50.00,34.51,5.29,10.20,0.00,0.00,1.00,1.00,2903.00,1845.00,450.00,608.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",51.00,8.00,2.00,0.00,0.48,0.00,5.52,0.00,0.00,466.00,85.00,0.00,26.00,0.00,355.00
2024,4,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",55.00,4.00,1.00,1.00,0.81,0.00,1.19,0.00,0.00,190.00,21.00,127.00,18.00,0.00,24.00
2024,4,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",60.00,16.00,7.07,0.00,2.46,0.00,6.46,0.00,1.00,1554.00,760.00,0.00,146.00,0.00,648.00
2024,4,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",86.00,24.00,18.98,3.37,1.66,0.00,0.00,0.00,0.00,2541.00,2266.00,187.00,88.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",51.00,11.00,8.13,0.00,0.87,0.00,2.00,2.00,0.00,369.00,273.00,0.00,26.00,0.00,70.00
2024,4,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",164.00,37.00,12.47,4.67,12.18,0.50,7.18,0.00,0.00,1934.00,642.00,301.00,579.00,8.00,404.00
2024,4,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",84.00,10.00,5.86,0.00,2.46,0.00,1.68,5.00,3.00,739.00,486.00,0.00,120.00,0.00,133.00
2024,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3102.00,412.00,185.13,29.37,129.99,0.33,67.17,14.00,3.00,32901.00,15473.00,6212.00,6529.00,5.00,4682.00
2024,4,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",87.00,17.00,5.27,2.00,2.94,0.00,6.79,1.00,0.00,964.00,244.00,207.00,75.00,0.00,438.00
2024,4,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",51.00,8.00,5.00,0.00,1.06,0.00,1.94,0.00,0.00,391.00,206.00,0.00,47.00,0.00,138.00
2024,4,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",51.00,4.00,3.83,0.00,0.17,0.00,0.00,0.00,0.00,121.00,116.00,0.00,5.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",89.00,9.00,0.99,2.28,4.48,0.00,1.26,4.00,0.00,623.00,67.00,127.00,362.00,0.00,67.00
2024,4,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",210.00,33.00,24.31,1.00,3.46,0.00,4.23,2.00,0.00,2105.00,1895.00,24.00,99.00,0.00,87.00
2024,4,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",33.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,56.00,0.00,0.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",390.00,54.00,40.51,4.05,5.49,1.00,2.95,7.00,1.00,6092.00,4136.00,534.00,1206.00,27.00,189.00
2024,4,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",60.00,6.00,4.43,0.76,0.82,0.00,0.00,0.00,0.00,1162.00,906.00,182.00,74.00,0.00,0.00
2024,4,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",207.00,49.00,22.82,8.46,10.26,0.00,7.46,0.00,0.00,4536.00,1987.00,1104.00,670.00,0.00,775.00
2024,4,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",90.00,20.00,13.73,0.00,3.50,0.00,2.77,0.00,1.00,1295.00,867.00,0.00,227.00,0.00,201.00
2024,4,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",27.00,6.00,0.89,2.67,1.44,0.00,1.00,0.00,0.00,567.00,17.00,391.00,131.00,0.00,28.00
2024,4,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",90.00,8.00,5.00,0.00,1.18,0.00,1.82,0.00,0.00,385.00,280.00,0.00,29.00,0.00,76.00
2024,4,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",419.00,91.00,44.11,0.17,10.26,0.00,36.45,0.00,2.00,4049.00,1807.00,32.00,313.00,0.00,1897.00
2024,4,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",273.00,64.00,19.16,0.04,13.92,0.00,30.89,0.00,1.00,3293.00,1157.00,11.00,429.00,0.00,1696.00
2024,4,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",1021.00,226.00,83.10,1.25,27.71,1.01,112.93,3.00,1.00,12040.00,4114.00,207.00,952.00,21.00,6746.00
2024,4,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",406.00,97.00,25.71,0.02,13.01,0.69,57.57,0.00,0.00,5104.00,1595.00,2.00,570.00,11.00,2926.00
2024,4,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",108.00,25.00,6.15,0.00,0.00,0.00,18.85,0.00,0.00,1339.00,278.00,0.00,0.00,0.00,1061.00
2024,4,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",186.00,39.00,15.46,0.00,3.28,0.00,20.26,0.00,0.00,1523.00,508.00,0.00,197.00,0.00,818.00
2024,4,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",5871.00,1252.00,304.14,27.24,439.51,6.95,474.16,65.00,37.00,81477.00,17743.00,3020.00,31541.00,184.00,28989.00
2024,4,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1293.00,236.00,70.69,4.99,47.34,0.53,112.45,5.00,7.00,15439.00,4242.00,397.00,2484.00,18.00,8298.00
2024,4,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8336.00,1535.00,417.38,12.25,355.00,5.66,744.71,25.00,4.00,72180.00,19648.00,1074.00,11233.00,180.00,40045.00
2024,4,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",146.00,40.00,9.11,1.26,4.75,0.00,24.87,0.00,0.00,2213.00,584.00,102.00,248.00,0.00,1279.00
2024,4,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",327.00,78.00,28.12,1.00,8.44,0.00,40.44,0.00,0.00,2930.00,924.00,30.00,296.00,0.00,1680.00
2024,4,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",294.00,45.00,10.37,0.28,7.63,0.00,26.72,1.00,3.00,2475.00,433.00,44.00,442.00,0.00,1556.00
2024,4,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",706.00,139.00,34.79,3.47,17.65,0.92,82.16,2.00,0.00,6980.00,1550.00,271.00,637.00,36.00,4486.00
2024,4,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",161.00,30.00,11.83,0.00,5.36,0.00,12.81,0.00,1.00,1271.00,435.00,0.00,264.00,0.00,572.00
2024,4,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",122.00,27.00,4.22,0.63,3.47,0.00,18.67,0.00,0.00,1271.00,171.00,33.00,150.00,0.00,917.00
2024,4,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1311.00,235.00,83.10,4.12,62.31,1.48,83.99,13.00,1.00,14359.00,4979.00,340.00,3990.00,40.00,5010.00
2024,4,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",291.00,58.00,19.01,0.00,8.07,0.00,30.92,0.00,0.00,2226.00,727.00,0.00,316.00,0.00,1183.00
2024,4,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",166.00,36.00,11.52,1.73,5.42,0.00,17.33,0.00,0.00,1385.00,478.00,93.00,153.00,0.00,661.00
2024,4,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",127.00,35.00,14.25,0.00,3.90,0.00,16.85,0.00,0.00,1672.00,657.00,0.00,216.00,0.00,799.00
2024,4,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",47.00,7.00,4.78,0.00,1.88,0.00,0.35,0.00,0.00,304.00,187.00,0.00,105.00,0.00,12.00
2024,4,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1238.00,105.00,41.54,0.00,33.50,1.61,28.35,9.00,0.00,4127.00,1903.00,0.00,978.00,52.00,1194.00
2024,4,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",4479.00,877.00,229.92,10.74,209.20,7.51,419.63,21.00,2.00,45777.00,10953.00,1049.00,8132.00,323.00,25320.00
2024,4,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",171.00,31.00,8.71,0.00,2.14,0.00,20.15,0.00,0.00,1759.00,538.00,0.00,73.00,0.00,1148.00
2024,4,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",97.00,20.00,10.48,0.13,2.74,0.00,6.65,0.00,0.00,873.00,369.00,7.00,102.00,0.00,395.00
2024,4,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",410.00,83.00,29.21,1.01,24.75,0.00,28.02,1.00,0.00,4166.00,1337.00,85.00,970.00,0.00,1774.00
2024,4,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",137.00,32.00,14.43,0.00,2.27,0.00,15.30,0.00,1.00,1501.00,553.00,0.00,70.00,0.00,878.00
2024,4,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",1009.00,226.00,83.26,1.26,34.65,0.20,106.62,3.00,2.00,13084.00,4586.00,71.00,1111.00,20.00,7296.00
2024,4,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",250.00,62.00,19.02,0.20,5.42,0.81,36.55,2.00,1.00,3681.00,911.00,4.00,138.00,13.00,2615.00
2024,4,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",150.00,13.00,5.92,0.00,3.60,1.00,2.49,0.00,0.00,454.00,269.00,0.00,71.00,26.00,88.00
2024,4,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",187.00,36.00,11.70,0.00,3.44,0.00,20.86,0.00,0.00,1788.00,630.00,0.00,126.00,0.00,1032.00
2024,4,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",393.00,81.00,28.78,0.71,16.84,0.64,34.03,1.00,0.00,3839.00,1341.00,24.00,658.00,34.00,1782.00
2024,4,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",271.00,22.00,10.22,0.00,3.93,0.14,7.71,2.00,0.00,1017.00,604.00,0.00,136.00,8.00,269.00
2024,4,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7243.00,1542.00,354.12,20.40,459.75,4.56,703.17,17.00,5.00,78440.00,18323.00,1564.00,19984.00,87.00,38482.00
2024,4,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2169.00,534.00,189.75,4.29,90.05,0.00,249.92,6.00,3.00,28717.00,10449.00,545.00,3828.00,0.00,13895.00
2024,4,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",222.00,49.00,14.13,2.95,4.56,0.00,27.36,0.00,0.00,2969.00,687.00,161.00,252.00,0.00,1869.00
2024,4,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",936.00,191.00,78.20,3.01,41.38,0.00,68.41,9.00,6.00,11111.00,4144.00,335.00,2406.00,0.00,4226.00
2024,4,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1327.00,212.00,72.27,0.14,35.45,0.66,103.48,5.00,2.00,9352.00,2894.00,12.00,1168.00,31.00,5247.00
2024,4,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",271.00,29.00,9.12,0.00,4.17,1.18,14.53,1.00,1.00,1249.00,393.00,0.00,160.00,61.00,635.00
2024,4,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",233.00,45.00,18.45,0.93,4.97,0.00,20.65,0.00,0.00,2687.00,811.00,114.00,222.00,0.00,1540.00
2024,4,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",307.00,57.00,19.42,0.70,5.81,0.00,31.06,4.00,0.00,3510.00,1017.00,30.00,185.00,0.00,2278.00
2024,4,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2056.00,474.00,155.71,5.10,105.22,0.29,207.69,10.00,1.00,24612.00,7870.00,357.00,4335.00,6.00,12044.00
2024,4,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",627.00,149.00,42.03,8.15,39.21,0.00,59.61,12.00,1.00,10280.00,1975.00,911.00,2537.00,0.00,4857.00
2024,4,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",59.00,14.00,2.90,2.03,3.51,0.00,5.56,0.00,0.00,961.00,171.00,190.00,106.00,0.00,494.00
2024,4,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",119.00,33.00,15.00,1.32,3.60,0.26,12.83,0.00,0.00,1914.00,695.00,70.00,140.00,41.00,968.00
2024,4,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",211.00,66.00,23.05,1.64,8.65,0.00,32.65,1.00,0.00,6001.00,2630.00,130.00,312.00,0.00,2929.00
2024,4,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",140.00,45.00,16.80,2.23,6.60,0.00,19.37,3.00,0.00,3159.00,1039.00,145.00,205.00,0.00,1770.00
2024,4,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",112.00,42.00,13.27,0.77,8.17,0.00,19.80,3.00,0.00,2880.00,714.00,84.00,366.00,0.00,1716.00
2024,4,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",4.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,39.00,22.00,0.00,0.00,0.00,17.00
2024,4,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",207.00,44.00,14.80,2.77,13.81,0.00,12.62,0.00,0.00,3025.00,955.00,332.00,430.00,0.00,1308.00
2024,4,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",59.00,17.00,3.61,0.92,3.08,0.00,9.39,1.00,0.00,1025.00,136.00,76.00,139.00,0.00,674.00
2024,4,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",582.00,165.00,49.69,6.55,40.15,0.84,67.76,4.00,1.00,11690.00,3621.00,628.00,2394.00,46.00,5001.00
2024,4,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60.00,16.00,2.26,1.85,1.28,0.00,10.61,1.00,0.00,914.00,186.00,59.00,26.00,0.00,643.00
2024,4,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",141.00,59.00,21.20,1.26,6.54,0.00,30.00,0.00,0.00,4170.00,1496.00,55.00,256.00,0.00,2363.00
2024,4,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",491.00,127.00,47.71,8.69,19.52,0.00,51.08,2.00,1.00,8800.00,3019.00,678.00,664.00,0.00,4439.00
2024,4,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",36.00,9.00,3.53,0.00,1.62,0.00,3.85,1.00,0.00,417.00,148.00,0.00,65.00,0.00,204.00
2024,4,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",681.00,157.00,46.99,6.60,26.22,0.00,77.19,6.00,1.00,11977.00,3735.00,659.00,1128.00,0.00,6455.00
2024,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1191.00,238.00,81.16,10.63,67.70,1.54,76.96,7.00,6.00,19965.00,7275.00,1691.00,3296.00,78.00,7625.00
2024,4,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,7.00,3.12,0.00,2.22,0.00,1.66,0.00,1.00,326.00,107.00,0.00,41.00,0.00,178.00
2024,4,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1127.00,253.00,80.34,11.91,61.39,1.34,98.03,8.00,2.00,16718.00,5752.00,851.00,2371.00,45.00,7699.00
2024,4,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2530.00,565.00,170.47,25.47,186.39,3.72,178.95,4.00,3.00,44704.00,15188.00,3356.00,6697.00,195.00,19268.00
2024,4,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",30.00,13.00,5.57,2.18,2.29,0.65,2.31,0.00,0.00,2110.00,1519.00,322.00,98.00,13.00,158.00
2024,4,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",60.00,9.00,4.22,1.00,1.52,0.00,2.26,2.00,1.00,692.00,245.00,179.00,77.00,0.00,191.00
2024,4,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1495.00,367.00,109.03,11.15,76.84,2.47,167.51,23.00,10.00,31354.00,10685.00,1324.00,3978.00,138.00,15229.00
2024,4,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",60.00,9.00,2.27,0.00,1.10,0.00,5.64,0.00,0.00,336.00,137.00,0.00,29.00,0.00,170.00
